chromosome	start	end	length	is_cluster_in_ovary	is_cluster_in_fc	passed	ref_genome	total_reads_ovary	total_reads_fc	total_reads_cluster_ovary	total_reads_cluster_fc	cpm_ovary	cpm_fc	ovary_fc_factor
NW_020825228.1	133010	169015	36005	FALSE	TRUE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	3876.0	5186.0	14.692.347.140.740.700	2.350.477.283.765.600	0.6250793080289936
NW_020825228.1	365005	481884	116879	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	40432.0	26327.0	15.326.134.664.458.900	1.193.232.075.775.100	12.844.219.473.821.300
NW_020825228.1	529042	614784	85742	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	48735.0	58633.0	18.473.465.890.196.000	26.574.534.242.003.200	0.695156713640431
NW_020825230.1	683003	720926	37923	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	7046.0	6212.0	2.670.853.404.377.170	28.154.965.072.795.900	0.9486260762432366
NW_020825231.1	12	79986	79974	FALSE	TRUE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	40817.0	59245.0	1.547.207.258.110.460	2.685.191.412.971.330	0.5761999873217153
NW_020825231.1	157000	220678	63678	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	35104.0	15797.0	13.306.505.521.892.700	7.159.755.042.739.160	18.585.140.751.969.000
NW_020825231.1	448136	576015	127879	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	40334.0	23048.0	15.288.986.831.130.900	10.446.162.829.971.000	14.635.983.642.975.000
NW_020825232.1	137027	251952	114925	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	68692.0	22558.0	26.038.356.805.773.000	10.224.077.625.758.600	2.546.768.301.149.390
NW_020825232.1	321006	415025	94019	FALSE	TRUE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	29489.0	20368.0	11.178.086.296.008.800	9.231.492.733.462.760	12.108.644.418.350.600
NW_020825232.1	487004	543997	56993	FALSE	TRUE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	23018.0	20432.0	8.725.192.117.790.770	926.049.978.054.356	0.9421945169873582
NW_020825233.1	145085	483994	338909	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	113596.0	122362.0	4.305.964.566.046.400	5.545.875.460.781.470	0.7764264806335274
NW_020825234.1	8118	176200	168082	FALSE	TRUE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	173739.0	105575.0	6.585.742.259.765.620	4.785.029.680.554.450	13.763.221.337.014.800
NW_020825234.1	231317	304967	73650	FALSE	TRUE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	41859.0	41786.0	15.867.052.604.857.200	18.938.882.333.094.800	0.8378030089521341
NW_020825234.1	345003	455010	110007	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	115663.0	218439.0	4.384.316.169.606.540	990.042.243.325.252	0.442841323101624
NW_020825235.1	228033	388598	160565	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	45255.0	65216.0	1.715.433.874.752.890	29.558.180.975.329.300	0.5803584043905405
NW_020825235.1	517139	559010	41871	FALSE	TRUE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	17904.0	10322.0	6.786.681.713.308.100	46.782.928.119.993.400	14.506.748.478.635.100
NW_020825236.1	10226	66952	56726	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	44843.0	38505.0	1.699.816.622.374.190	17.451.817.935.093.400	0.97400547535857
NW_020825236.1	193013	233979	40966	FALSE	TRUE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	24091.0	32172.0	9.131.922.986.779.800	14.581.479.979.426.700	0.6262685954830501
NW_020825236.1	385006	439698	54692	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	13024.0	11655.0	49.368.712.373.840.900	5.282.455.214.479.010	0.934578910172738
NW_020825237.1	9030	322011	312981	FALSE	TRUE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	86485.0	128566.0	3.278.296.291.194.430	5.827.062.523.420.920	0.5625984409842627
NW_020825238.1	28005	235640	207635	FALSE	TRUE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	46168.0	89105.0	17.500.420.092.717.200	4.038.551.453.334.640	0.4333340876037884
NW_020825238.1	285031	335885	50854	FALSE	TRUE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	24578.0	30516.0	9.316.524.974.848.450	138.309.226.362.112	0.6736011197442857
NW_020825239.1	13565	177806	164241	FALSE	TRUE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	149955.0	208372.0	5.684.187.088.466.920	9.444.150.647.373.830	0.601873826530662
NW_020825240.1	63009	206007	142998	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	107987.0	43709.0	4.093.350.079.172.260	1.981.045.345.085.050	20.662.576.398.505.000
NW_020825240.1	249399	456889	207490	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	81902.0	106620.0	31.045.733.114.575.500	4.832.392.749.616.060	0.6424505358560135
NW_020825241.1	57027	150675	93648	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	17710.0	27685.0	6.713.144.165.699.650	12.547.814.037.996.600	0.53500507302477
NW_020825241.1	233103	407821	174718	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	58189.0	54310.0	2.205.709.462.777.510	2.461.519.885.871.770	0.8960762313713081
NW_020825243.1	39153	120975	81822	FALSE	TRUE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	31742.0	16578.0	12.032.107.403.028.700	7.513.731.664.146.980	16.013.490.953.425.800
NW_020825243.1	196377	233928	37551	FALSE	TRUE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	100844.0	42572.0	3.822.587.861.354.120	19.295.125.130.055.800	1.981.115.870.246.270
NW_020825244.1	275607	347010	71403	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	47950.0	51881.0	1.817.590.416.404.840	23.514.290.774.979.400	0.7729726717247479
NW_020825247.1	66667	347020	280353	FALSE	TRUE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	196613.0	112381.0	7.452.803.014.402.630	5.093.501.496.854.270	14.631.983.555.920.100
NW_020825249.1	170009	283765	113756	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	51778.0	26721.0	1.962.694.402.098.230	1.211.089.539.134.220	16.206.022.252.502.500
NW_020825256.1	19166	84000	64834	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	36161.0	27440.0	13.707.171.438.501.700	12.436.771.435.890.500	1.102.148.697.446.100
NW_020825256.1	247181	287983	40802	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	8099.0	3952.0	30.700.030.828.911.000	1.791.185.157.239.040	17.139.507.160.852.300
NW_020825257.1	114147	175019	60872	FALSE	TRUE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	18218.0	17583.0	6.905.706.403.767.150	7.969.232.950.337.570	0.8665459331910516
NW_020825258.1	97031	215970	118939	FALSE	TRUE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	50363.0	36702.0	19.090.574.794.869.000	1.663.463.503.061.420	1.147.640.135.159.860
NW_020825259.1	22	91000	90978	FALSE	TRUE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	54058.0	30987.0	20.491.199.735.143.500	14.044.396.373.321.400	14.590.302.915.452.000
NW_020825260.1	99002	209021	110019	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	18434.0	22966.0	6.987.583.260.898.210	10.408.997.550.898.700	0.6713022293193718
NW_020825261.1	56008	237887	181879	FALSE	TRUE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	52726.0	31828.0	19.986.292.449.501.900	14.425.567.101.367.400	1.385.477.070.610.780
NW_020825262.1	7059	83955	76896	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	9434.0	7171.0	3.576.047.547.103.920	32.501.489.783.808.600	11.002.718.862.707.000
NW_020825264.1	94000	182017	88017	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	84697.0	104256.0	3.210.520.448.347.050	4.725.247.969.461.380	0.6794395699646245
NW_020825265.1	2023	112993	110970	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	56169.0	78488.0	21.291.394.389.790.100	3.557.351.736.370.900	0.5985181103151461
NW_020825269.1	24150	108623	84473	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	26896.0	31381.0	1.019.518.495.091.230	1.422.297.100.691.250	0.7168112025228315
NW_020825270.1	16263	91025	74762	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	38082.0	34358.0	1.443.534.478.363.490	1.557.225.193.128.010	0.9269914747936036
NW_020825272.1	268	43736	43468	FALSE	TRUE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	582112.0	150176.0	2.206.550.974.920.240	6.806.503.597.508.360	3.241.827.383.633.480
NW_020825273.1	34023	83990	49967	FALSE	TRUE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	24037.0	31937.0	911.145.377.249.704	1.447.496.972.842.690	0.629462716913551
NW_020825274.1	11024	78606	67582	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	65432.0	25458.0	24.802.622.758.332.000	11.538.459.446.607.100	21.495.610.287.580.500
NW_020825275.1	41007	83844	42837	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	10900.0	15286.0	4.131.748.808.928.640	6.928.151.901.203.440	0.5963709901064582
NW_020825277.1	3000	50965	47965	TRUE	FALSE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	13017.0	4932.0	4.934.217.820.717.800	22.353.555.656.637.000	22.073.525.556.784.400
NW_020825280.1	2018	65486	63468	FALSE	TRUE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	19102.0	22581.0	7.240.795.022.766.500	10.234.502.033.303.300	0.7074887472985747
NW_020825285.1	453017	557018	104001	FALSE	TRUE	TRUE	Dere_ref_GCF_003286155.1_DereRS2_genomic	26381081.0	22063604.0	54070.0	70573.0	2.049.574.844.942.850	3.198.616.146.301.390	0.6407692424465538
utg000001l	84005	187830	103825	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	79783.0	117773.0	3.051.962.158.469.370	5.362.087.388.279.220	0.5691742669357722
utg000001l	884059	953020	68961	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	45194.0	27740.0	1.728.819.144.302.230	1.262.974.571.004.090	13.688.471.517.900.500
utg000001l	1025020	1229823	204803	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	179346.0	142994.0	6.860.574.373.899.810	6.510.374.398.203.310	10.537.910.655.020.300
utg000001l	1284067	1418218	134151	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	56171.0	91831.0	21.487.254.979.554.900	4.180.973.966.469.980	0.5139294133825174
utg000001l	1466020	1684810	218790	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	156509.0	162393.0	59.869.840.123.821.300	7.393.591.546.830.150	0.8097531456074176
utg000001l	1786084	1974880	188796	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	83147.0	73297.0	31.806.462.227.573.900	33.371.394.063.045.100	0.9531055899997828
utg000001l	2040101	2322596	282495	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	122010.0	174479.0	4.667.283.794.227.440	7.943.855.089.193.360	0.5875338537553021
utg000001l	2365175	2704979	339804	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	180096.0	226010.0	6.889.264.340.670.320	10.290.010.194.399.200	0.669509962625699
utg000001l	2827295	3139017	311722	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	156939.0	203833.0	6.003.432.926.663.890	9.280.313.472.656.030	0.6468997997053333
utg000002l	217	192996	192779	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	205118.0	204045.0	7.846.438.138.712.770	9.289.965.621.504.360	0.8446143353372458
utg000002l	246015	878948	632933	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	620765.0	749915.0	2.374.630.296.306.530	3.414.288.303.585.210	0.695497885697885
utg000002l	961010	1090935	129925	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	101838.0	160015.0	3.895.638.447.967.660	72.853.235.753.143.700	0.5347241488583522
utg000003l	2859105	2912006	52901	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	20280.0	26396.0	775.776.701.474.737	12.017.835.896.259.600	0.6455211305690959
utg000003l	3037082	3092915	55833	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	8992.0	7390.0	34.397.357.493.396.600	3.364.593.395.717.470	1.022.333.264.315.920
utg000005l	2667102	2947017	279915	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	9290789.0	7079306.0	3.554.032.369.091.600	3.223.137.512.024.770	11.026.623.455.661.800
utg000005l	2994081	3054979	60898	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	5064.0	9606.0	1.937.146.556.345.200	4.373.516.124.392.700	0.4429265838397218
utg000008l	13765146	13825923	60777	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	53729.0	21687.0	20.553.109.661.506.900	9.873.875.097.824.750	2.081.564.680.318.350
utg000008l	15054368	15168947	114579	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	95167.0	44023.0	3.640.450.756.866.180	20.043.233.431.619.800	18.162.991.362.077.700
utg000008l	15223305	15300653	77348	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	138140.0	220635.0	5.284.309.346.238.660	1.004.529.179.789.070	0.5260483669920111
utg000008l	15351557	15546917	195360	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	147259.0	99067.0	5.633.141.088.879.100	4.510.421.839.425.480	12.489.166.843.863.600
utg000008l	15627604	15887293	259689	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	262035.0	351765.0	10.023.700.590.282.600	16.015.510.092.619.100	0.6258745761024579
utg000008l	16008087	16200000	191913	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	150180.0	186710.0	5.744.878.946.128.000	850.072.033.713.681	0.6758108393509369
utg000008l	16241210	16358952	117742	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	32282.0	40284.0	12.348.926.763.810.300	18.340.903.972.000.300	0.6732997884216892
utg000008l	16456057	16584654	128597	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	88718.0	83093.0	33.937.552.959.287.800	3.783.141.529.504.090	0.8970733104911485
utg000008l	16630099	16724479	94380	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	41253.0	61681.0	157.806.293.224.543	28.082.744.958.220.500	0.5619332919887843
utg000008l	16774057	17029964	255907	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	84900.0	139048.0	3.247.704.238.422.340	6.330.716.948.413.040	0.5130073362759435
utg000009l	124005	171985	47980	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	7511.0	6252.0	2.873.204.538.844.550	2.846.473.330.179.380	10.093.909.921.381.400
utg000009l	2757178	2801950	44772	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	13461.0	15739.0	5.149.275.235.972.100	7.165.809.939.810.200	0.7185894238367834
utg000010l	15697021	15732694	35673	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	148684.0	128789.0	5.687.652.025.743.080	5.863.634.896.360.730	0.9699874099039024
utg000010l	17371126	17416948	45822	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	97528.0	33894.0	373.076.677.225.977	1.543.160.061.629.880	24.176.149.091.879.300
utg000011l	2	93937	93935	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	219270.0	79252.0	8.387.798.685.027.880	3.608.264.625.133.980	23.246.074.100.555.800
utg000011l	382066	464746	82680	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	9310.0	15312.0	35.613.812.084.466.400	6.971.401.092.723.410	0.5108558754658278
utg000011l	1398444	1469141	70697	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	60179.0	30168.0	230.204.468.037.713	1.373.518.992.719.950	16.760.195.472.932.100
utg000012l	113010	212754	99744	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	148202.0	81979.0	5.669.213.940.431.900	3.732.422.219.046.320	1.518.910.136.024.330
utg000012l	290027	461026	170999	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	185649.0	174295.0	7.101.684.854.639.220	7.935.477.752.457.070	0.8949284562533512
utg000012l	509109	751996	242887	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	188052.0	201658.0	7.193.607.508.171.950	9.181.287.888.952.570	0.7835074550736716
utg000012l	810216	1016992	206776	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	186728.0	215424.0	7.142.960.153.499.730	9.808.040.158.038.450	0.728275989739451
utg000013l	135	105823	105688	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	46481.0	46636.0	17.780.511.272.804.300	21.232.906.306.181.300	0.8374035573089711
utg000013l	426176	557007	130831	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	38221.0	56148.0	14.620.789.599.144.900	2.556.362.516.681.250	0.5719372547413992
utg000013l	611018	880006	268988	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	191800.0	225561.0	7.336.980.835.446.470	10.269.567.671.602.500	0.7144391146800376
utg000013l	929001	1161705	232704	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	648572.0	328396.0	2.481.001.217.104.890	14.951.542.798.106.000	16.593.613.452.513.800
utg000014l	8304808	8397754	92946	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	133668.0	153095.0	5.113.240.637.708.340	69.702.628.676.233.700	0.7335793118304281
utg000014l	14580050	14619021	38971	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	61787.0	104508.0	2.363.555.969.133.110	4.758.145.150.198.130	0.496738938078569
utg000014l	15260009	15405005	144996	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	48421.0	81594.0	18.522.625.079.935.000	3.714.893.552.505.700	0.4986044638463853
utg000014l	15476007	15527362	51355	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	94995.0	120714.0	36.338.711.911.534.800	5.495.988.189.047.890	0.6611861354423689
utg000014l	15571075	15625748	54673	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	45785.0	41845.0	1.751.426.838.117.390	19.051.611.724.465.200	0.9193063891115816
utg000014l	15676128	16561011	884883	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	1112287.0	952494.0	4.254.863.609.236.830	4.336.610.313.749.010	0.9811496310256412
utg000014l	16657369	16725827	68458	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	65434.0	48482.0	2.503.065.714.215.870	2.207.337.172.005.070	113.397.524.671.873
utg000014l	16802005	16960741	158736	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	42128.0	61785.0	16.115.345.601.443.600	2.813.009.512.238.210	0.5728862818036189
utg000017l	6015	138014	131999	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	59110.0	85441.0	2.261.151.914.406.880	38.900.436.308.998.200	0.5812664661254329
utg000017l	186165	554788	368623	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	324647.0	355212.0	1.241.881.552.286.330	16.172.448.569.412.600	0.7678995218047161
utg000018l	21386	807761	786375	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	497748.0	540484.0	19.040.498.106.787.300	246.076.981.987.952	0.7737618509852974
utg000018l	899246	1074976	175730	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	60558.0	63081.0	2.316.542.676.918.490	28.720.151.014.242.700	0.8065913984121064
utg000021l	3084145	3135149	51004	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	3978.0	3069.0	1.521.715.837.508.130	13.972.851.328.087.800	10.890.517.631.496.000
utg000023l	30	147007	146977	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	29809.0	62245.0	11.402.922.926.163.900	283.395.285.407.895	0.4023681237234249
utg000023l	215157	253953	38796	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	24210.0	13188.0	9.261.121.273.522.370	6.004.365.047.729.640	15.423.981.053.623.900
utg000023l	329026	510021	180995	TRUE	FALSE	TRUE	Dere_ref_d15	26141543.0	21964021.0	147964.0	154978.0	5.660.109.657.643.390	7.055.993.982.158.360	0.8021704202066247
utg000023l	570092	808047	237955	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	252150.0	300455.0	9.645.566.828.247.280	13.679.416.897.297.600	0.7051153496281531
utg000026l	2	113465	113463	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	782936.0	211706.0	29.949.877.097.920.300	9.638.763.321.160.540	3.107.232.338.838.490
utg000028l	4071	66928	62857	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	214716.0	192612.0	8.213.593.206.797.310	8.769.432.518.754.190	0.9366162735424256
utg000033l	2029	95016	92987	FALSE	TRUE	TRUE	Dere_ref_d15	26141543.0	21964021.0	29386.0	60395.0	11.241.111.513.578.200	27.497.241.966.760.000	0.4088086916923151
scaffold_3066	330	38962	38632	FALSE	TRUE	TRUE	Dere_ref_droEre1	26295605.0	22018484.0	3233.0	4609.0	12.294.830.257.756	2.093.241.296.721.420	0.587358479742062
scaffold_3434	41070	89004	47934	FALSE	TRUE	TRUE	Dere_ref_droEre1	26295605.0	22018484.0	9529.0	5805.0	3.623.799.490.447.160	26.364.212.904.030.900	13.745.145.753.595.000
scaffold_4505	50	74817	74767	TRUE	FALSE	TRUE	Dere_ref_droEre1	26295605.0	22018484.0	25103.0	11992.0	9.546.462.231.996.560	5.446.333.180.794.820	17.528.237.651.085.700
scaffold_4512	905228	986996	81768	FALSE	TRUE	TRUE	Dere_ref_droEre1	26295605.0	22018484.0	11058.0	18067.0	42.052.654.806.763.300	8.205.378.717.263.180	0.5125010832015506
scaffold_4670	52002	98056	46054	TRUE	FALSE	TRUE	Dere_ref_droEre1	26295605.0	22018484.0	9958.0	5596.0	3.786.944.624.396.350	25.415.010.406.711.000	14.900.425.236.089.500
scaffold_4670	149005	192964	43959	FALSE	TRUE	TRUE	Dere_ref_droEre1	26295605.0	22018484.0	2849.0	3602.0	1.083.451.017.765.130	16.358.982.752.854.300	0.6622973042600045
scaffold_4671	74	46562	46488	FALSE	TRUE	TRUE	Dere_ref_droEre1	26295605.0	22018484.0	42794.0	17187.0	16.274.202.476.041.100	7.805.714.507.865.300	20.849.087.498.194.700
scaffold_4675	2346	101974	99628	FALSE	TRUE	TRUE	Dere_ref_droEre1	26295605.0	22018484.0	27071.0	15153.0	10.294.876.273.050.100	6.881.945.187.507.000	1.495.925.351.416.450
scaffold_4685	123066	194409	71343	TRUE	FALSE	TRUE	Dere_ref_droEre1	26295605.0	22018484.0	28519.0	24587.0	10.845.538.636.589.600	11.166.527.177.802.000	0.9712543984265306
scaffold_4689	8	81014	81006	TRUE	FALSE	TRUE	Dere_ref_droEre1	26295605.0	22018484.0	35786.0	17183.0	13.609.118.329.850.100	7.803.897.852.368.030	17.438.872.967.462.700
